"DOY" "Depth" "CHL" "Year"
355 77 0.23 2003
355 85.9 0.22 2003
355 114.7 0.04 2003
355 123.5 0.03 2003
355 134.1 0.02 2003
355 150.9 0.01 2003
355 176.2 0.01 2003
22 4.7 0.11 2004
22 4.6 0.09 2004
22 4.6 0.08 2004
22 24 0.09 2004
22 24.2 0.1 2004
22 23.9 0.09 2004
22 44.9 0.09 2004
22 44.9 0.09 2004
22 44.9 0.09 2004
22 75 0.15 2004
22 74.9 0.15 2004
22 75.1 0.15 2004
22 98.4 0.19 2004
22 98.4 0.19 2004
22 99.3 0.18 2004
22 125.2 0.21 2004
22 125.2 0.22 2004
22 125.2 0.21 2004
22 149.2 0.07 2004
22 174 0.05 2004
23 4 0.12 2004
23 43.5 0.13 2004
23 59 0.13 2004
23 73.7 0.15 2004
23 84.2 0.19 2004
23 101.2 0.23 2004
23 115.7 0.23 2004
23 124.5 0.13 2004
23 134.7 0.12 2004
23 149.5 0.09 2004
23 177.7 0.03 2004
56 3.2 0.07 2004
56 3.2 0.07 2004
56 3.3 0.07 2004
56 25.1 0.07 2004
56 25.1 0.07 2004
56 25 0.07 2004
56 43.6 0.11 2004
56 43.7 0.12 2004
56 43.7 0.11 2004
56 74.4 0.19 2004
56 74.4 0.19 2004
56 74.4 0.18 2004
56 97.8 0.23 2004
56 97.9 0.21 2004
56 97.8 0.2 2004
56 123.4 0.04 2004
56 123.6 0.04 2004
56 123.7 0.04 2004
56 149.9 0.01 2004
56 177 0.01 2004
57 4.1 0.07 2004
57 3.9 0.07 2004
57 44.3 0.09 2004
57 58.8 0.1 2004
57 74.2 0.15 2004
57 84.6 0.16 2004
57 99.7 0.2 2004
57 114.1 0.21 2004
57 123.6 0.2 2004
57 134.7 0.22 2004
57 151.5 0.23 2004
57 178.1 0.08 2004
80 6.8 0.07 2004
80 6.7 0.07 2004
80 6.9 0.07 2004
80 24.6 0.08 2004
80 24.4 0.07 2004
80 24.2 0.08 2004
80 44.7 0.09 2004
80 44.8 0.1 2004
80 45.1 0.09 2004
80 74.3 0.09 2004
80 73.9 0.09 2004
80 73.9 0.09 2004
80 99.9 0.32 2004
80 100 0.29 2004
80 100.2 0.31 2004
80 123.8 0.17 2004
80 123.8 0.18 2004
80 123.4 0.18 2004
80 148.7 0.07 2004
80 174.5 0.04 2004
81 6.1 0.08 2004
81 24.3 0.09 2004
81 58.3 0.08 2004
81 74.5 0.09 2004
81 85.1 0.11 2004
81 98.1 0.13 2004
81 115.4 0.17 2004
81 124 0.2 2004
81 133.6 0.19 2004
81 153.7 0.27 2004
81 176.3 0.06 2004
112 3.8 0.09 2004
112 3.9 0.07 2004
112 3.9 0.07 2004
112 23.1 0.09 2004
112 23.1 0.08 2004
112 23.1 0.08 2004
112 44.2 0.07 2004
112 44 0.08 2004
112 44 0.07 2004
112 73.4 0.15 2004
112 73.4 0.15 2004
112 73.4 0.16 2004
112 98.6 0.24 2004
112 98.5 0.24 2004
112 98.4 0.24 2004
112 123.7 0.2 2004
112 123.6 0.2 2004
112 123.6 0.2 2004
112 148.3 0.09 2004
112 174.1 0.04 2004
113 4.4 0.07 2004
113 24.1 0.06 2004
113 44.5 0.06 2004
113 59.2 0.07 2004
113 74.1 0.11 2004
113 84.6 0.14 2004
113 99.4 0.18 2004
113 114.9 0.28 2004
113 124.5 0.23 2004
113 133.7 0.24 2004
113 148.5 0.17 2004
113 174 0.07 2004
140 4.7 0.06 2004
140 4.6 0.06 2004
140 4.7 0.06 2004
140 24.2 0.07 2004
140 24.2 0.07 2004
140 44.4 0.07 2004
140 44.5 0.07 2004
140 44.5 0.07 2004
140 74.2 0.11 2004
140 74.2 0.11 2004
140 74.3 0.11 2004
140 99 0.17 2004
140 99.1 0.17 2004
140 99.1 0.17 2004
140 124.6 0.22 2004
140 124.6 0.21 2004
140 124.6 0.22 2004
140 149.5 0.1 2004
140 174.8 0.03 2004
141 3.9 0.05 2004
141 24.4 0.07 2004
141 43.6 0.07 2004
141 58.8 0.11 2004
141 74 0.13 2004
141 83.7 0.16 2004
141 99 0.2 2004
141 113.6 0.29 2004
141 123.7 0.25 2004
141 134.2 0.19 2004
141 148.7 0.16 2004
141 173.5 0.06 2004
168 4 0.07 2004
168 4 0.06 2004
168 3.9 0.07 2004
168 24.3 0.08 2004
168 24.3 0.07 2004
168 24.3 0.06 2004
168 44.2 0.09 2004
168 44.3 0.09 2004
168 44.2 0.09 2004
168 74.4 0.15 2004
168 74.3 0.14 2004
168 74.3 0.14 2004
168 99.5 0.2 2004
168 99.5 0.21 2004
168 99.6 0.2 2004
168 124.4 0.16 2004
168 124.4 0.16 2004
168 124.3 0.15 2004
168 149.2 0.08 2004
168 174.8 0.04 2004
169 4.5 0.07 2004
169 24.1 0.09 2004
169 43.5 0.1 2004
169 58.8 0.11 2004
169 72.8 0.13 2004
169 83.9 0.15 2004
169 98.8 0.18 2004
169 114.2 0.25 2004
169 123.9 0.23 2004
169 133.7 0.13 2004
169 149 0.06 2004
169 174.6 0.03 2004
196 4.9 0.07 2004
196 25.1 0.08 2004
196 43.4 0.08 2004
196 60 0.1 2004
196 84.5 0.15 2004
196 99.6 0.22 2004
196 114.4 0.26 2004
196 124.9 0.26 2004
196 135.5 0.28 2004
196 149.7 0.16 2004
196 174.8 0.05 2004
230 5 0.09 2004
230 25.1 0.1 2004
230 45.9 0.11 2004
230 45.9 0.11 2004
230 74.7 0.15 2004
230 74.7 0.15 2004
230 100.6 0.24 2004
230 100.4 0.21 2004
230 123.5 0.25 2004
230 134.4 0.19 2004
230 149.7 0.12 2004
230 175.5 0.07 2004
230 5.2 0.08 2004
230 5.2 0.07 2004
230 5.1 0.08 2004
230 24.6 0.08 2004
230 24.6 0.08 2004
230 24.6 0.08 2004
230 45.7 0.11 2004
230 45.6 0.11 2004
230 45.6 0.11 2004
230 74.6 0.14 2004
230 74.6 0.13 2004
230 99.2 0.32 2004
230 99.1 0.29 2004
230 99 0.31 2004
230 124.3 0.15 2004
230 124.4 0.15 2004
230 124.3 0.14 2004
230 149.3 0.08 2004
230 175 0.03 2004
273 4.8 0.05 2004
273 4.8 0.07 2004
273 4.8 0.05 2004
273 24.9 0.06 2004
273 24.8 0.05 2004
273 24.8 0.07 2004
273 44.4 0.07 2004
273 44.3 0.07 2004
273 44.2 0.07 2004
273 73.8 0.13 2004
273 73.9 0.13 2004
273 73.9 0.14 2004
273 99.7 0.24 2004
273 99.6 0.27 2004
273 99.8 0.25 2004
273 125.5 0.21 2004
273 125.6 0.2 2004
273 125.7 0.22 2004
273 149.3 0.11 2004
273 175.5 0.03 2004
274 4.6 0.06 2004
274 24.5 0.06 2004
274 44.4 0.06 2004
274 74.1 0.14 2004
274 85.6 0.19 2004
274 100.3 0.24 2004
274 114.5 0.25 2004
274 124.4 0.21 2004
274 135.6 0.14 2004
274 150.5 0.07 2004
274 175.2 0.03 2004
305 5.1 0.14 2004
305 5 0.14 2004
305 4.9 0.15 2004
305 25.2 0.13 2004
305 25.4 0.13 2004
305 25.3 0.15 2004
305 46.5 0.15 2004
305 46.5 0.14 2004
305 46.3 0.15 2004
305 74.7 0.17 2004
305 74.7 0.2 2004
305 99.3 0.25 2004
305 99.5 0.23 2004
305 99.3 0.24 2004
305 125.6 0.14 2004
305 125.6 0.15 2004
305 125.3 0.14 2004
305 150 0.09 2004
305 176.4 0.03 2004
306 4.8 0.11 2004
306 25.9 0.12 2004
306 44.3 0.15 2004
306 59.5 0.19 2004
306 74.5 0.2 2004
306 85.9 0.23 2004
306 100.8 0.24 2004
306 113.7 0.18 2004
306 123.9 0.14 2004
306 134.5 0.13 2004
306 150.5 0.07 2004
306 176.4 0.03 2004
333 5 0.07 2004
333 24.7 0.06 2004
333 45 0.09 2004
333 59.4 0.12 2004
333 75 0.25 2004
333 84.8 0.33 2004
333 99.3 0.29 2004
333 115 0.16 2004
333 124.8 0.14 2004
333 135.2 0.11 2004
333 150 0.08 2004
333 174.3 0.02 2004
333 4.8 0.07 2004
333 4.8 0.07 2004
333 4.7 0.07 2004
333 25 0.07 2004
333 25 0.07 2004
333 25 0.07 2004
333 44.9 0.08 2004
333 45.2 0.07 2004
333 45.2 0.07 2004
333 76.1 0.2 2004
333 76.1 0.21 2004
333 76 0.21 2004
333 99.2 0.29 2004
333 99.3 0.27 2004
333 99.3 0.28 2004
333 124.5 0.15 2004
333 124.6 0.15 2004
333 124.6 0.17 2004
333 150 0.08 2004
333 175.7 0.01 2004
356 4.9 0.15 2004
356 25 0.13 2004
356 45.1 0.14 2004
356 59.7 0.14 2004
356 74.7 0.15 2004
356 85.3 0.31 2004
356 100.5 0.21 2004
356 116.5 0.11 2004
356 124.3 0.07 2004
356 134.5 0.04 2004
356 149.2 0.02 2004
356 176.7 0.01 2004
356 5 0.12 2004
356 5.1 0.14 2004
356 5 0.13 2004
356 24.5 0.13 2004
356 24.3 0.13 2004
356 24.4 0.13 2004
356 45 0.13 2004
356 44.9 0.13 2004
356 44.9 0.14 2004
356 76.1 0.15 2004
356 76.1 0.15 2004
356 76.1 0.14 2004
356 100.7 0.24 2004
356 100.6 0.25 2004
356 100.4 0.25 2004
356 124.2 0.05 2004
356 124.8 0.06 2004
356 124.7 0.06 2004
356 150.1 0.01 2004
356 176.9 0.01 2004
33 4 0.12 2005
33 24.7 0.11 2005
33 45.4 0.12 2005
33 60.5 0.12 2005
33 75.6 0.2 2005
33 84.9 0.28 2005
33 100 0.22 2005
33 116.3 0.1 2005
33 125.7 0.11 2005
33 135.8 0.1 2005
33 151.1 0.03 2005
33 175.5 0.01 2005
33 4.9 0.12 2005
33 5 0.14 2005
33 5 0.13 2005
33 24.9 0.14 2005
33 25.1 0.13 2005
33 25.1 0.12 2005
33 45.1 0.14 2005
33 44.9 0.14 2005
33 74.4 0.18 2005
33 73.9 0.18 2005
33 74.5 0.16 2005
33 100.3 0.09 2005
33 100.6 0.1 2005
33 100.3 0.1 2005
33 125 0.06 2005
33 125 0.06 2005
33 125 0.06 2005
33 151 0.01 2005
33 174.7 0.01 2005
64 5.3 0.06 2005
64 25.2 0.08 2005
64 44.7 0.07 2005
64 59.7 0.11 2005
64 74.5 0.22 2005
64 84.9 0.32 2005
64 99.8 0.23 2005
64 115.1 0.13 2005
64 124.5 0.08 2005
64 135.2 0.08 2005
64 149.7 0.03 2005
64 174.4 0.02 2005
64 5.5 0.08 2005
64 5.5 0.07 2005
64 25 0.08 2005
64 24.9 0.07 2005
64 25.1 0.09 2005
64 45 0.1 2005
64 44.4 0.1 2005
64 44.4 0.1 2005
64 75 0.16 2005
64 74.9 0.14 2005
64 75 0.15 2005
64 99.4 0.21 2005
64 99.5 0.2 2005
64 99.6 0.2 2005
64 125.7 0.1 2005
64 125.4 0.12 2005
64 125.3 0.11 2005
64 150 0.04 2005
64 173.9 0.01 2005
139 7.6 0.06 2005
139 24.8 0.07 2005
139 44.4 0.08 2005
139 59.9 0.11 2005
139 75.2 0.14 2005
139 84.2 0.16 2005
139 100.9 0.2 2005
139 113.8 0.28 2005
139 125.5 0.31 2005
139 134.6 0.28 2005
139 150 0.17 2005
139 174.8 0.09 2005
139 13.7 0.07 2005
139 13.7 0.06 2005
139 13.4 0.07 2005
139 25.7 0.06 2005
139 25.9 0.07 2005
139 25.9 0.06 2005
139 43.2 0.08 2005
139 43.2 0.08 2005
139 43.2 0.08 2005
139 76.4 0.12 2005
139 76.2 0.12 2005
139 75.9 0.14 2005
139 100.3 0.24 2005
139 99.9 0.23 2005
139 99.8 0.24 2005
139 124.1 0.24 2005
139 124.5 0.24 2005
139 124.4 0.22 2005
139 149.7 0.11 2005
139 175 0.09 2005
166 6.8 0.06 2005
166 25.3 0.08 2005
166 45.6 0.09 2005
166 60.4 0.1 2005
166 74.6 0.13 2005
166 84.7 0.15 2005
166 100.3 0.2 2005
166 114.6 0.39 2005
166 124.7 0.41 2005
166 135.2 0.27 2005
166 150.2 0.11 2005
166 175.3 0.03 2005
166 13.3 0.08 2005
166 13.5 0.07 2005
166 13.5 0.07 2005
166 25.2 0.07 2005
166 25 0.07 2005
166 24.9 0.07 2005
166 43.8 0.1 2005
166 43.7 0.1 2005
166 43.7 0.1 2005
166 74.9 0.15 2005
166 75.2 0.15 2005
166 75.2 0.15 2005
166 99.7 0.37 2005
166 99.5 0.36 2005
166 99.5 0.39 2005
166 125.1 0.2 2005
166 125 0.18 2005
166 125.1 0.19 2005
166 149.8 0.03 2005
166 175.5 0.02 2005
198 5 0.06 2005
198 25.3 0.06 2005
198 44.8 0.07 2005
198 59.6 0.11 2005
198 75.1 0.15 2005
198 85.4 0.18 2005
198 99.6 0.21 2005
198 115.2 0.24 2005
198 124.8 0.23 2005
198 134.4 0.22 2005
198 150.1 0.13 2005
198 175.1 0.05 2005
198 4.9 0.06 2005
198 4.9 0.06 2005
198 4.9 0.06 2005
198 25.5 0.06 2005
198 25.5 0.06 2005
198 25.4 0.06 2005
198 45.6 0.06 2005
198 45.3 0.07 2005
198 45.3 0.06 2005
198 75.4 0.13 2005
198 75.1 0.12 2005
198 75 0.13 2005
198 100.6 0.18 2005
198 100.6 0.18 2005
198 100.6 0.18 2005
198 125 0.22 2005
198 125 0.21 2005
198 125 0.2 2005
198 150.1 0.12 2005
198 174.8 0.03 2005
226 5 0.06 2005
226 25.3 0.06 2005
226 44.4 0.07 2005
226 61.1 0.11 2005
226 74.8 0.15 2005
226 84.8 0.24 2005
226 99.7 0.27 2005
226 115.3 0.33 2005
226 124.8 0.29 2005
226 134.9 0.21 2005
226 151.5 0.16 2005
226 178.9 0.08 2005
226 4.8 0.05 2005
226 4.8 0.06 2005
226 4.8 0.07 2005
226 24.9 0.07 2005
226 24.9 0.07 2005
226 24.9 0.06 2005
226 45.5 0.06 2005
226 45.5 0.07 2005
226 45.5 0.07 2005
226 75.3 0.15 2005
226 75.3 0.15 2005
226 75.3 0.17 2005
226 100.1 0.3 2005
226 100.1 0.3 2005
226 100.1 0.27 2005
226 125.3 0.2 2005
226 125.2 0.19 2005
226 125.1 0.23 2005
226 150.1 0.12 2005
226 175.8 0.08 2005
253 7.2 0.11 2005
253 24.6 0.12 2005
253 34.1 0.18 2005
253 44 0.25 2005
253 59.2 0.27 2005
253 74.6 0.32 2005
253 84.7 0.3 2005
253 99.9 0.26 2005
253 114.8 0.12 2005
253 123 0.13 2005
253 134.9 0.1 2005
253 150.2 0.07 2005
253 174.3 0.06 2005
253 5.5 0.16 2005
253 5.6 0.15 2005
253 5.7 0.13 2005
253 23.9 0.16 2005
253 24 0.14 2005
253 23.9 0.17 2005
253 44.8 0.21 2005
253 44.8 0.21 2005
253 44.8 0.2 2005
253 76.3 0.27 2005
253 76.4 0.28 2005
253 76.1 0.28 2005
253 98.1 0.21 2005
253 98.3 0.18 2005
253 98.1 0.19 2005
253 123.3 0.11 2005
253 123.3 0.12 2005
253 123.5 0.14 2005
253 149.4 0.08 2005
253 174.3 0.04 2005
281 8.3 0.1 2005
281 26.3 0.11 2005
281 44.2 0.1 2005
281 60.7 0.09 2005
281 74.8 0.1 2005
281 85.9 0.11 2005
281 100.8 0.27 2005
281 115.5 0.24 2005
281 125.6 0.22 2005
281 135.5 0.2 2005
281 151.6 0.08 2005
281 175.9 0.02 2005
282 7.6 0.09 2005
282 7.6 0.1 2005
282 8 0.09 2005
282 25.5 0.1 2005
282 25.9 0.09 2005
282 25.2 0.11 2005
282 45.6 0.1 2005
282 45.6 0.11 2005
282 45.8 0.09 2005
282 75.7 0.22 2005
282 75.4 0.23 2005
282 75.3 0.27 2005
282 100.5 0.3 2005
282 100.5 0.27 2005
282 100.2 0.26 2005
282 125.5 0.16 2005
282 125.6 0.13 2005
282 125.4 0.14 2005
282 151.3 0.04 2005
282 174.1 0.01 2005
316 4.5 0.09 2005
316 23.9 0.1 2005
316 42.9 0.1 2005
316 58.6 0.12 2005
316 72.9 0.15 2005
316 83.1 0.23 2005
316 96.5 0.24 2005
316 113.8 0.2 2005
316 123.1 0.18 2005
316 132.8 0.09 2005
316 147.8 0.05 2005
316 173.3 0.03 2005
316 9.1 0.11 2005
316 9 0.11 2005
316 9.2 0.11 2005
316 24.3 0.11 2005
316 24.5 0.1 2005
316 43.5 0.09 2005
316 43.5 0.1 2005
316 43.5 0.1 2005
316 73.6 0.13 2005
316 73.6 0.14 2005
316 99 0.26 2005
316 99 0.28 2005
316 124 0.15 2005
316 123.8 0.16 2005
316 123.8 0.16 2005
316 148.8 0.09 2005
316 174.7 0.04 2005
347 5.2 0.09 2005
347 25.3 0.09 2005
347 44.6 0.11 2005
347 60 0.15 2005
347 75.1 0.19 2005
347 84.8 0.23 2005
347 99.9 0.28 2005
347 115.6 0.19 2005
347 125.1 0.16 2005
347 136.4 0.08 2005
347 151 0.02 2005
347 5 0.09 2005
347 5 0.09 2005
347 5 0.09 2005
347 25.1 0.09 2005
347 25.2 0.09 2005
347 25.2 0.09 2005
347 44.4 0.11 2005
347 44.5 0.1 2005
347 44.5 0.12 2005
347 76 0.19 2005
347 75.7 0.15 2005
347 75.8 0.15 2005
347 100.9 0.26 2005
347 100.8 0.25 2005
347 100.8 0.27 2005
347 124.8 0.21 2005
347 124.9 0.22 2005
347 125.1 0.21 2005
347 149.2 0.09 2005
347 178.7 0.03 2005
25 7.9 0.11 2006
25 7.6 0.11 2006
25 7.7 0.12 2006
25 25.1 0.12 2006
25 25.3 0.12 2006
25 24.7 0.11 2006
25 46.9 0.11 2006
25 46.9 0.11 2006
25 46.9 0.11 2006
25 74.1 0.12 2006
25 74.6 0.12 2006
25 74.8 0.12 2006
25 100 0.13 2006
25 100 0.13 2006
25 100.4 0.13 2006
25 125.5 0.28 2006
25 125.4 0.29 2006
25 125.2 0.27 2006
25 149.8 0.22 2006
25 175.7 0.05 2006
26 8.3 0.15 2006
26 25.6 0.15 2006
26 45 0.15 2006
26 59.9 0.16 2006
26 76 0.16 2006
26 85.6 0.16 2006
26 99.7 0.18 2006
26 114.4 0.18 2006
26 135.4 0.14 2006
26 151.5 0.11 2006
26 175.9 0.04 2006
46 7.5 0.13 2006
46 24.1 0.15 2006
46 46.9 0.13 2006
46 59.5 0.13 2006
46 75.3 0.12 2006
46 84.4 0.12 2006
46 100.5 0.16 2006
46 112.9 0.21 2006
46 124.3 0.13 2006
46 137 0.12 2006
46 149.9 0.07 2006
46 175 0.02 2006
46 10.3 0.14 2006
46 9.8 0.14 2006
46 10.3 0.15 2006
46 24.4 0.14 2006
46 24.4 0.14 2006
46 24.6 0.14 2006
46 45.1 0.15 2006
46 45.3 0.15 2006
46 45.3 0.15 2006
46 73.8 0.29 2006
46 73.9 0.29 2006
46 73.9 0.3 2006
46 100.2 0.15 2006
46 100.4 0.15 2006
46 125.1 0.07 2006
46 125.3 0.06 2006
46 125.1 0.06 2006
46 149.8 0.03 2006
46 177 0.01 2006
69 10.6 0.09 2006
69 25.6 0.09 2006
69 46.8 0.13 2006
69 61.7 0.14 2006
69 75.9 0.15 2006
69 86 0.15 2006
69 102.4 0.21 2006
69 115.8 0.25 2006
69 124.7 0.27 2006
69 136.7 0.22 2006
69 151.9 0.11 2006
69 172.2 0.04 2006
69 5.5 0.1 2006
69 5.7 0.11 2006
69 5.4 0.11 2006
69 25 0.12 2006
69 24.5 0.12 2006
69 24.5 0.13 2006
69 46.5 0.11 2006
69 46.3 0.11 2006
69 46.2 0.11 2006
69 76 0.12 2006
69 75.5 0.12 2006
69 75.5 0.12 2006
69 100.4 0.21 2006
69 100 0.21 2006
69 99.7 0.21 2006
69 123.9 0.3 2006
69 123.1 0.26 2006
69 123.1 0.25 2006
69 150 0.15 2006
69 173.6 0.03 2006
92 10.3 0.12 2006
92 25.5 0.12 2006
92 43.1 0.13 2006
92 60.7 0.19 2006
92 75.9 0.26 2006
92 85.6 0.3 2006
92 101.9 0.3 2006
92 114.4 0.3 2006
92 126.7 0.21 2006
92 132.6 0.17 2006
92 150.2 0.13 2006
92 169.6 0.07 2006
92 6.6 0.11 2006
92 6.4 0.11 2006
92 6.2 0.11 2006
92 25.2 0.12 2006
92 25.3 0.1 2006
92 25.5 0.11 2006
92 45.2 0.12 2006
92 45.4 0.12 2006
92 45 0.13 2006
92 75.7 0.28 2006
92 75.7 0.3 2006
92 75.6 0.29 2006
92 100.3 0.32 2006
92 100.5 0.31 2006
92 100.5 0.31 2006
92 124.5 0.16 2006
92 124.4 0.16 2006
92 124.3 0.16 2006
92 149.7 0.06 2006
92 176.3 0.04 2006
147 25 0.07 2006
147 45 0.08 2006
147 59.8 0.11 2006
147 74.3 0.13 2006
147 85.7 0.3 2006
147 101.1 0.21 2006
147 114.2 0.3 2006
147 124.7 0.22 2006
147 134.8 0.18 2006
147 150.2 0.11 2006
147 175.8 0.07 2006
147 7.5 0.07 2006
147 7.2 0.07 2006
147 7.3 0.07 2006
147 26.6 0.06 2006
147 26.2 0.06 2006
147 26.5 0.06 2006
147 46.3 0.08 2006
147 46.3 0.09 2006
147 46.4 0.08 2006
147 75.9 0.14 2006
147 75.5 0.13 2006
147 76.3 0.14 2006
147 101.4 0.27 2006
147 101.3 0.25 2006
147 101.2 0.27 2006
147 124.3 0.2 2006
147 124.4 0.22 2006
147 124.6 0.22 2006
147 150.4 0.1 2006
147 176.2 0.03 2006
148 95.6 0.43 2006
165 8.1 0.05 2006
165 24.9 0.06 2006
165 45.6 0.07 2006
165 59.3 0.08 2006
165 74.6 0.11 2006
165 85 0.13 2006
165 115.1 0.23 2006
165 125.1 0.21 2006
165 135.3 0.18 2006
165 149.5 0.15 2006
165 175.4 0.05 2006
165 7.9 0.06 2006
165 8.1 0.06 2006
165 8.2 0.07 2006
165 25.2 0.06 2006
165 25.2 0.06 2006
165 25 0.06 2006
165 46 0.09 2006
165 46 0.08 2006
165 46 0.07 2006
165 76.1 0.1 2006
165 76.1 0.1 2006
165 76.1 0.11 2006
165 101.2 0.14 2006
165 100.8 0.15 2006
165 100.9 0.15 2006
165 125 0.21 2006
165 125.4 0.23 2006
165 124.9 0.2 2006
165 150.9 0.11 2006
165 176.6 0.04 2006
194 7.3 0.06 2006
194 24.1 0.07 2006
194 43.9 0.08 2006
194 60 0.15 2006
194 75 0.21 2006
194 84.7 0.22 2006
194 99.8 0.22 2006
194 115.8 0.21 2006
194 124.9 0.16 2006
194 134.2 0.14 2006
194 149.7 0.07 2006
194 174.8 0.05 2006
194 6.2 0.07 2006
194 6.7 0.07 2006
194 6.9 0.06 2006
194 26.3 0.07 2006
194 26.3 0.07 2006
194 45.5 0.06 2006
194 45.6 0.07 2006
194 45.4 0.08 2006
194 74.9 0.13 2006
194 74.6 0.13 2006
194 75 0.13 2006
194 100.8 0.22 2006
194 100.7 0.21 2006
194 100.7 0.22 2006
194 125.4 0.07 2006
194 125.3 0.08 2006
194 125.5 0.07 2006
194 149.8 0.04 2006
194 174.5 0.03 2006
221 24.4 0.06 2006
221 45.6 0.16 2006
221 60.3 0.24 2006
221 74.2 0.31 2006
221 84.9 0.26 2006
221 100.8 0.17 2006
221 114.5 0.12 2006
221 124.4 0.09 2006
221 135.6 0.07 2006
221 149.4 0.05 2006
221 173.9 0.03 2006
221 8 0.06 2006
221 8.3 0.06 2006
221 8.4 0.07 2006
221 25.1 0.06 2006
221 25.1 0.06 2006
221 25.1 0.06 2006
221 44.8 0.13 2006
221 45 0.12 2006
221 45 0.12 2006
221 75.4 0.23 2006
221 75.6 0.22 2006
221 75.3 0.21 2006
221 101.4 0.26 2006
221 101.5 0.23 2006
221 101.3 0.29 2006
221 125.5 0.09 2006
221 125.6 0.1 2006
221 125.7 0.09 2006
221 150.1 0.03 2006
221 175.1 0.03 2006
259 5.2 0.07 2006
259 25.4 0.07 2006
259 45.8 0.09 2006
259 60.3 0.12 2006
259 75.2 0.15 2006
259 85.8 0.15 2006
259 100.7 0.14 2006
259 116.3 0.25 2006
259 124.5 0.18 2006
259 135 0.1 2006
259 152.6 0.04 2006
259 174.2 0.02 2006
259 6.4 0.06 2006
259 6.4 0.07 2006
259 6.3 0.07 2006
259 26.3 0.07 2006
259 26.3 0.07 2006
259 26.3 0.07 2006
259 46.2 0.08 2006
259 46.2 0.09 2006
259 46.1 0.09 2006
259 75.5 0.15 2006
259 75.5 0.14 2006
259 75.6 0.13 2006
259 100.6 0.19 2006
259 100.8 0.2 2006
259 100.8 0.2 2006
259 125.3 0.19 2006
259 125.3 0.21 2006
259 125.3 0.19 2006
259 150.4 0.05 2006
259 175.7 0.02 2006
294 6.5 0.07 2006
294 23.8 0.08 2006
294 45.2 0.11 2006
294 59.6 0.14 2006
294 75.3 0.16 2006
294 85.8 0.18 2006
294 99 0.26 2006
294 114 0.23 2006
294 123.4 0.17 2006
294 133.4 0.15 2006
294 151.8 0.06 2006
294 173.9 0.03 2006
294 8.8 0.09 2006
294 8.7 0.08 2006
294 8.7 0.09 2006
294 25.6 0.09 2006
294 25.3 0.08 2006
294 25.3 0.08 2006
294 45.1 0.11 2006
294 45.1 0.1 2006
294 45.1 0.1 2006
294 74.4 0.15 2006
294 73.6 0.15 2006
294 74.5 0.15 2006
294 101.2 0.24 2006
294 101 0.25 2006
294 101.4 0.25 2006
294 126 0.15 2006
294 126 0.15 2006
294 126 0.15 2006
294 151.6 0.1 2006
294 173.6 0.03 2006
313 6.9 0.07 2006
313 25.5 0.07 2006
313 44.8 0.09 2006
313 60.2 0.1 2006
313 74.4 0.19 2006
313 85.9 0.24 2006
313 100.7 0.24 2006
313 114.7 0.16 2006
313 124.6 0.14 2006
313 134.3 0.09 2006
313 151 0.05 2006
313 175.1 0.02 2006
313 6.9 0.07 2006
313 6.9 0.08 2006
313 6.9 0.07 2006
313 25.3 0.07 2006
313 25 0.07 2006
313 25 0.07 2006
313 45.6 0.07 2006
313 45.4 0.07 2006
313 45.5 0.08 2006
313 76.7 0.09 2006
313 76.4 0.09 2006
313 76.1 0.07 2006
313 101.1 0.22 2006
313 101 0.21 2006
313 100.8 0.21 2006
313 125.8 0.19 2006
313 125.5 0.18 2006
313 124.8 0.19 2006
313 150.1 0.06 2006
313 175 0.02 2006
344 6.3 0.12 2006
344 23.4 0.11 2006
344 42.9 0.11 2006
344 61 0.11 2006
344 73.2 0.11 2006
344 86.7 0.12 2006
344 99.9 0.21 2006
344 114.5 0.21 2006
344 125.3 0.2 2006
344 133.7 0.15 2006
344 150.8 0.08 2006
344 175.7 0.04 2006
344 8.4 0.1 2006
344 8.2 0.1 2006
344 9 0.1 2006
344 23.7 0.1 2006
344 24.1 0.1 2006
344 23.7 0.09 2006
344 44.3 0.1 2006
344 45.4 0.1 2006
344 44.6 0.12 2006
344 75.1 0.13 2006
344 74.9 0.12 2006
344 75 0.13 2006
344 101 0.2 2006
344 100.9 0.19 2006
344 101 0.21 2006
344 126 0.1 2006
344 127.2 0.1 2006
344 125.7 0.1 2006
344 150.6 0.11 2006
344 175.6 0.02 2006
38 4.4 0.09 2007
38 24.6 0.1 2007
38 44.9 0.09 2007
38 60 0.09 2007
38 74 0.11 2007
38 84.9 0.11 2007
38 99.2 0.11 2007
38 114.4 0.22 2007
38 125.1 0.17 2007
38 134 0.15 2007
38 148.2 0.06 2007
38 174.3 0.02 2007
38 5.1 0.09 2007
38 5.2 0.1 2007
38 5.1 0.1 2007
38 24.6 0.09 2007
38 24.6 0.09 2007
38 24.6 0.1 2007
38 45.1 0.09 2007
38 45.2 0.1 2007
38 75.4 0.2 2007
38 75.5 0.18 2007
38 75.5 0.2 2007
38 101.3 0.14 2007
38 101.7 0.13 2007
38 100.8 0.14 2007
38 123.9 0.04 2007
38 124 0.04 2007
38 123.4 0.03 2007
38 149 0.01 2007
38 174.7 0.01 2007
80 4.9 0.08 2007
80 25.3 0.09 2007
80 45.8 0.09 2007
80 60.7 0.09 2007
80 74.3 0.1 2007
